CÓD. DEP.;DEPARTAMENTO;CÓD MUN;MUNICIPIO;GRUPO DE CULTIVO;SUBGRUPO DE CULTIVO;CULTIVO;DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO;CÓDIGO CULTIVO;NOMBRE CIENTIFICO;PERIODO;Área Sembrada(ha);Área Cosechada(ha);Producción(t);Rendimiento(t/ha);ESTADO FISICO PRODUCCION
17;CALDAS;17272;FILADELFIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;2.107;1.7;2.025;1.2;PERGAMINO SECO
17;CALDAS;1705;ARANZAZU;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;1.872;1.5;2.445;1.6;PERGAMINO SECO
17;CALDAS;17665;SAN JOSE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;1.717;1.2;1.85;1.6;PERGAMINO SECO
17;CALDAS;17873;VILLAMARIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;1.632;1.2;1.564;1.3;PERGAMINO SECO
17;CALDAS;17777;SUPIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;1.495;1.2;1.032;0.9;PERGAMINO SECO
17;CALDAS;17388;LA MERCED;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;955;762.0;1.104;1.4;PERGAMINO SECO
17;CALDAS;17877;VITERBO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;491;385.0;498;1.3;PERGAMINO SECO
17;CALDAS;17442;MARMATO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;423;366.0;630;1.7;PERGAMINO SECO
17;CALDAS;17446;MARULANDA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;227;194.0;335;1.7;PERGAMINO SECO
17;CALDAS;17867;VICTORIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;119;98.0;93;0.9;PERGAMINO SECO
18;CAQUETA;18592;PUERTO RICO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;1.21;990.0;1.847;1.9;PERGAMINO SECO
18;CAQUETA;18001;FLORENCIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;1.122;1.0;1.038;1;PERGAMINO SECO
18;CAQUETA;18753;SAN VICENTE DEL CAGUAN;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;971;813.0;1.516;1.9;PERGAMINO SECO
18;CAQUETA;18247;EL DONCELLO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;322;304.0;472;1.6;PERGAMINO SECO
18;CAQUETA;18256;EL PAUJIL;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;231;197.0;254;1.3;PERGAMINO SECO
18;CAQUETA;1841;MONTAÑITA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;187;177.0;153;0.9;PERGAMINO SECO
85;CASANARE;854;TAMARA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;2.134;1.9;1.155;0.6;PERGAMINO SECO
85;CASANARE;85225;NUNCHIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;363;262.0;163;0.6;PERGAMINO SECO
85;CASANARE;85315;SACAMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;173;147.0;190;1.3;PERGAMINO SECO
85;CASANARE;85162;MONTERREY;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;123;94.0;122;1.3;PERGAMINO SECO
19;CAUCA;19256;EL TAMBO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;8.428;7.3;11.315;1.6;PERGAMINO SECO
19;CAUCA;19548;PIENDAMO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;8.307;7.0;9.44;1.4;PERGAMINO SECO
19;CAUCA;19473;MORALES;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;6.98;6.0;7.735;1.3;PERGAMINO SECO
19;CAUCA;1913;CAJIBIO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;6.86;6.1;9.5;1.6;PERGAMINO SECO
19;CAUCA;19517;PAEZ;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;5.421;4.8;7.016;1.5;PERGAMINO SECO
19;CAUCA;19137;CALDONO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;4.936;4.2;5.476;1.3;PERGAMINO SECO
19;CAUCA;19355;INZA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;4.935;4.4;4.746;1.1;PERGAMINO SECO
19;CAUCA;19807;TIMBIO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;4.219;3.6;4.075;1.1;PERGAMINO SECO
19;CAUCA;19698;SANTANDER DE QUILICHAO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;3.638;3.2;3.753;1.2;PERGAMINO SECO
19;CAUCA;19001;POPAYAN;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;3.51;3.1;2.939;0.9;PERGAMINO SECO
19;CAUCA;1978;SUAREZ;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;3.508;3.1;3.538;1.1;PERGAMINO SECO
19;CAUCA;19075;BALBOA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;3.352;3.1;2.226;0.7;PERGAMINO SECO
19;CAUCA;19397;LA VEGA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;3.215;3.0;3.354;1.1;PERGAMINO SECO
19;CAUCA;191;BOLIVAR;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;2.682;2.5;4.598;1.9;PERGAMINO SECO
19;CAUCA;19821;TORIBIO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;2.405;2.3;1.966;0.9;PERGAMINO SECO
19;CAUCA;19142;CALOTO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;1.973;1.8;2.265;1.3;PERGAMINO SECO
19;CAUCA;19532;PATIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;1.871;1.7;2.806;1.6;PERGAMINO SECO
19;CAUCA;19392;LA SIERRA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;1.826;1.5;1.734;1.1;PERGAMINO SECO
19;CAUCA;1911;BUENOS AIRES;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;1.825;1.7;1.446;0.9;PERGAMINO SECO
19;CAUCA;19212;CORINTO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;1.66;1.4;1.28;0.9;PERGAMINO SECO
19;CAUCA;19785;SUCRE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;1.549;1.4;2.57;1.9;PERGAMINO SECO
19;CAUCA;1905;ARGELIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;1.494;1.3;830;0.6;PERGAMINO SECO
19;CAUCA;19622;ROSAS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;1.378;1.2;1.025;0.9;PERGAMINO SECO
19;CAUCA;19022;ALMAGUER;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;1.157;1.1;819;0.8;PERGAMINO SECO
19;CAUCA;1929;FLORENCIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;1.025;964.0;1.797;1.9;PERGAMINO SECO
19;CAUCA;19364;JAMBALO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;969;802.0;622;0.8;PERGAMINO SECO
19;CAUCA;1945;MERCADERES;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;920;869.0;749;0.9;PERGAMINO SECO
19;CAUCA;1976;SOTARA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;900;827.0;712;0.9;PERGAMINO SECO
19;CAUCA;19824;TOTORO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;716;617.0;585;0.9;PERGAMINO SECO
19;CAUCA;19455;MIRANDA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;628;572.0;739;1.3;PERGAMINO SECO
19;CAUCA;19585;PURACE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;391;379.0;261;0.7;PERGAMINO SECO
19;CAUCA;19693;SAN SEBASTIAN;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;301;265.0;228;0.9;PERGAMINO SECO
20;CESAR;20013;AGUSTIN CODAZZI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;6.742;6.1;3.82;0.6;PERGAMINO SECO
20;CESAR;2057;PUEBLO BELLO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;5.715;5.1;3.194;0.6;PERGAMINO SECO
20;CESAR;20621;LA PAZ;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;4.778;4.2;2.602;0.6;PERGAMINO SECO
20;CESAR;204;LA JAGUA DE IBIRICO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;2.809;2.4;1.501;0.6;PERGAMINO SECO
20;CESAR;20001;VALLEDUPAR;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;2.003;1.8;1.124;0.6;PERGAMINO SECO
20;CESAR;20011;AGUACHICA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;936;835.0;519;0.6;PERGAMINO SECO
20;CESAR;20238;EL COPEY;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;805;715.0;445;0.6;PERGAMINO SECO
20;CESAR;20443;MANAURE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;790;729.0;453;0.6;PERGAMINO SECO
20;CESAR;20045;BECERRIL;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;780;686.0;427;0.6;PERGAMINO SECO
20;CESAR;20228;CURUMANI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;467;398.0;248;0.6;PERGAMINO SECO
20;CESAR;20517;PAILITAS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;322;315.0;272;0.9;PERGAMINO SECO
20;CESAR;20175;CHIMICHAGUA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;176;157.0;97;0.6;PERGAMINO SECO
20;CESAR;20614;RIO DE ORO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;146;114.0;71;0.6;PERGAMINO SECO
20;CESAR;20383;LA GLORIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;86;84.0;52;0.6;PERGAMINO SECO
20;CESAR;2031;GONZALEZ;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;85;68.0;42;0.6;PERGAMINO SECO
20;CESAR;20178;CHIRIGUANA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;76;71.0;44;0.6;PERGAMINO SECO
20;CESAR;2071;SAN ALBERTO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;26;24.0;15;0.6;PERGAMINO SECO
20;CESAR;2077;SAN MARTIN;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;21;20.0;13;0.6;PERGAMINO SECO
20;CESAR;2055;PELAYA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;8;8.0;5;0.6;PERGAMINO SECO
27;CHOCO;27245;CARMEN DEL ATRATO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;171;140.0;181;1.3;PERGAMINO SECO
25;CUNDINAMARCA;25878;VIOTA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;3.654;3.2;3.979;1.3;PERGAMINO SECO
25;CUNDINAMARCA;25662;SAN JUAN DE RIOSECO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;1.656;1.4;1.48;1;PERGAMINO SECO
25;CUNDINAMARCA;25596;QUIPILE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;1.486;1.4;1.861;1.4;PERGAMINO SECO
25;CUNDINAMARCA;25862;VERGARA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;1.295;1.0;1.238;1.2;PERGAMINO SECO
25;CUNDINAMARCA;25245;EL COLEGIO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;1.288;1.2;1.069;0.9;PERGAMINO SECO
25;CUNDINAMARCA;2532;GUADUAS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;1.098;942.0;975;1;PERGAMINO SECO
25;CUNDINAMARCA;25394;LA PALMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;935;745.0;964;1.3;PERGAMINO SECO
25;CUNDINAMARCA;25867;VIANI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;933;812.0;770;0.9;PERGAMINO SECO
25;CUNDINAMARCA;25328;GUAYABAL DE SIQUIMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;910;842.0;544;0.6;PERGAMINO SECO
25;CUNDINAMARCA;25777;SUPATA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;903;762.0;919;1.2;PERGAMINO SECO
25;CUNDINAMARCA;25386;LA MESA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;885;807.0;696;0.9;PERGAMINO SECO
25;CUNDINAMARCA;2504;ANOLAIMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;867;806.0;1.251;1.6;PERGAMINO SECO
25;CUNDINAMARCA;25168;CHAGUANI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;850;794.0;821;1;PERGAMINO SECO
25;CUNDINAMARCA;25513;PACHO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;834;694.0;837;1.2;PERGAMINO SECO
25;CUNDINAMARCA;25718;SASAIMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;826;710.0;1.324;1.9;PERGAMINO SECO
25;CUNDINAMARCA;25805;TIBACUY;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;822;744.0;463;0.6;PERGAMINO SECO
25;CUNDINAMARCA;25885;YACOPI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;742;672.0;695;1;PERGAMINO SECO
25;CUNDINAMARCA;25123;CACHIPAY;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;686;623.0;859;1.4;PERGAMINO SECO
25;CUNDINAMARCA;2558;PULI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;677;623.0;644;1;PERGAMINO SECO
25;CUNDINAMARCA;25518;PAIME;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;629;507.0;568;1.1;PERGAMINO SECO
25;CUNDINAMARCA;2529;FUSAGASUGA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;629;563.0;519;0.9;PERGAMINO SECO
25;CUNDINAMARCA;25658;SAN FRANCISCO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;593;525.0;489;0.9;PERGAMINO SECO
25;CUNDINAMARCA;25488;NILO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;585;504.0;489;1;PERGAMINO SECO
25;CUNDINAMARCA;25148;CAPARRAPI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;537;433.0;485;1.1;PERGAMINO SECO
25;CUNDINAMARCA;25402;LA VEGA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;520;460.0;471;1;PERGAMINO SECO
25;CUNDINAMARCA;25823;TOPAIPI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;475;384.0;430;1.1;PERGAMINO SECO
25;CUNDINAMARCA;25743;SILVANIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;473;424.0;439;1;PERGAMINO SECO
25;CUNDINAMARCA;25645;SAN ANTONIO DEL TEQUENDAMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;460;413.0;713;1.7;PERGAMINO SECO
25;CUNDINAMARCA;25095;BITUIMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;450;421.0;363;0.9;PERGAMINO SECO
25;CUNDINAMARCA;25653;SAN CAYETANO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;447;362.0;374;1;PERGAMINO SECO
25;CUNDINAMARCA;25053;ARBELAEZ;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;437;401.0;311;0.8;PERGAMINO SECO
25;CUNDINAMARCA;25506;VENECIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;409;370.0;255;0.7;PERGAMINO SECO
25;CUNDINAMARCA;25258;EL PEÑON;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;379;314.0;328;1;PERGAMINO SECO
25;CUNDINAMARCA;25797;TENA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;367;347.0;216;0.6;PERGAMINO SECO
25;CUNDINAMARCA;25019;ALBAN;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;358;314.0;406;1.3;PERGAMINO SECO
25;CUNDINAMARCA;25297;GACHETA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;307;302.0;260;0.9;PERGAMINO SECO
25;CUNDINAMARCA;25649;SAN BERNARDO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;253;231.0;299;1.3;PERGAMINO SECO
25;CUNDINAMARCA;25335;GUAYABETAL;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;253;213.0;367;1.7;PERGAMINO SECO
25;CUNDINAMARCA;25524;PANDI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;251;241.0;311;1.3;PERGAMINO SECO
25;CUNDINAMARCA;25438;MEDINA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;214;189.0;195;1;PERGAMINO SECO
25;CUNDINAMARCA;25436;MANTA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;201;195.0;269;1.4;PERGAMINO SECO
25;CUNDINAMARCA;25807;TIBIRITA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;174;167.0;196;1.2;PERGAMINO SECO
25;CUNDINAMARCA;25839;UBALA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;168;145.0;271;1.9;PERGAMINO SECO
25;CUNDINAMARCA;25426;MACHETA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;143;138.0;216;1.6;PERGAMINO SECO
25;CUNDINAMARCA;25279;FOMEQUE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;135;129.0;145;1.1;PERGAMINO SECO
25;CUNDINAMARCA;25368;JERUSALEN;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;134;126.0;109;0.9;PERGAMINO SECO
25;CUNDINAMARCA;25871;VILLAGOMEZ;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;133;107.0;184;1.7;PERGAMINO SECO
25;CUNDINAMARCA;25875;VILLETA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;132;124.0;139;1.1;PERGAMINO SECO
25;CUNDINAMARCA;25372;JUNIN;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;131;128.0;99;0.8;PERGAMINO SECO
25;CUNDINAMARCA;25594;QUETAME;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;123;112.0;209;1.9;PERGAMINO SECO
25;CUNDINAMARCA;25898;ZIPACON;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;123;115.0;72;0.6;PERGAMINO SECO
25;CUNDINAMARCA;25398;LA PEÑA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;122;99.0;111;1.1;PERGAMINO SECO
25;CUNDINAMARCA;25815;TOCAIMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;103;94.0;81;0.9;PERGAMINO SECO
25;CUNDINAMARCA;25841;UBAQUE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;99;95.0;107;1.1;PERGAMINO SECO
25;CUNDINAMARCA;25293;GACHALA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;81;77.0;66;0.9;PERGAMINO SECO
25;CUNDINAMARCA;25151;CAQUEZA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;79;65.0;84;1.3;PERGAMINO SECO
25;CUNDINAMARCA;25299;GAMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;71;71.0;61;0.9;PERGAMINO SECO
25;CUNDINAMARCA;25035;ANAPOIMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;71;66.0;57;0.9;PERGAMINO SECO
25;CUNDINAMARCA;25592;QUEBRADANEGRA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;69;60.0;67;1.1;PERGAMINO SECO
25;CUNDINAMARCA;25086;BELTRAN;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;52;44.0;38;0.9;PERGAMINO SECO
25;CUNDINAMARCA;25339;GUTIERREZ;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;51;46.0;55;1.2;PERGAMINO SECO
25;CUNDINAMARCA;25599;APULO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;47;47.0;41;0.9;PERGAMINO SECO
25;CUNDINAMARCA;25181;CHOACHI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;45;42.0;47;1.1;PERGAMINO SECO
25;CUNDINAMARCA;25491;NOCAIMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;41;37.0;54;1.5;PERGAMINO SECO
25;CUNDINAMARCA;25489;NIMAIMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;35;34.0;46;1.4;PERGAMINO SECO
25;CUNDINAMARCA;25281;FOSCA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;33;30.0;39;1.3;PERGAMINO SECO
25;CUNDINAMARCA;2512;CABRERA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;23;23.0;19;0.9;PERGAMINO SECO
25;CUNDINAMARCA;25535;PASCA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;18;15.0;15;1;PERGAMINO SECO
25;CUNDINAMARCA;2553;PARATEBUENO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;8;8.0;7;0.9;PERGAMINO SECO
41;HUILA;41551;PITALITO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;18.319;15.2;17.236;1.1;PERGAMINO SECO
41;HUILA;41006;ACEVEDO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;14.348;11.8;13.472;1.1;PERGAMINO SECO
41;HUILA;41396;LA PLATA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;11.206;9.5;10.234;1.1;PERGAMINO SECO
41;HUILA;41298;GARZON;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;9.421;7.8;8.706;1.1;PERGAMINO SECO
41;HUILA;4177;SUAZA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;6.908;5.5;6.213;1.1;PERGAMINO SECO
41;HUILA;4102;ALGECIRAS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;5.81;4.8;5.562;1.2;PERGAMINO SECO
41;HUILA;41668;SAN AGUSTIN;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;5.517;4.4;5.05;1.1;PERGAMINO SECO
41;HUILA;41306;GIGANTE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;5.482;4.3;4.628;1.1;PERGAMINO SECO
